Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/100/RightGen,2.536604988749125e-2,2.487653728586319e-2,2.5840002782244856e-2,1.0607402235262582e-3,7.469717527670773e-4,1.5091554288508295e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/200/RightGen,3.843982522983372e-2,3.6917386454417445e-2,3.9703589263696076e-2,2.846877720892255e-3,2.302790783715529e-3,3.624939717055813e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/300/RightGen,4.960085767550793e-2,4.8390521268287655e-2,5.089559632051371e-2,2.2540553261903057e-3,1.70828896262738e-3,3.099903395341424e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/400/RightGen,6.0898833955394666e-2,5.9752920806953186e-2,6.240240790444662e-2,2.4013188080060383e-3,1.6137624287082646e-3,3.694279509903958e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/500/RightGen,7.559663165804494e-2,7.349973305337092e-2,7.81911723727792e-2,4.044369868535023e-3,3.018584168171509e-3,5.215267102057641e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/600/RightGen,8.93056865660808e-2,8.759594657434719e-2,9.070668854238258e-2,2.579357364933391e-3,2.1162257603824217e-3,3.157995826570696e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/700/RightGen,0.10135009029002212,9.895287427433778e-2,0.10747175081430473,5.886652494358239e-3,1.2142201296170517e-3,9.299025264600637e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/800/RightGen,0.11947654076374896,0.11692170429480375,0.12200228086003335,3.4397667082188724e-3,1.8254888048948171e-3,5.4493453469956e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/900/RightGen,0.13314691146884755,0.12804385112157693,0.13541044150563591,5.408122690620776e-3,3.329360020542893e-3,7.278361748166998e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/1000/RightGen,0.15128051112334928,0.1488169634133339,0.15552883483273727,4.944113926840358e-3,2.7747510786648197e-3,7.565983670281174e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/1100/RightGen,0.16935866555553125,0.16627381072830758,0.17250693464915717,4.878838407245367e-3,3.756040785767309e-3,6.40123112681509e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/1200/RightGen,0.1877870323581697,0.1873828273755862,0.18874437556458157,7.86262003185794e-4,3.216990289057889e-4,1.1068390786365772e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/1300/RightGen,0.2053109883039724,0.20145341592506158,0.2090237650021057,5.063985868115991e-3,3.378091401331402e-3,6.662143599644735e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/1400/RightGen,0.21866237824704313,0.21454812369382933,0.22823318641591564,8.43331552188856e-3,1.5366224333615511e-3,1.1761618545929135e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/1500/RightGen,0.24654246988245482,0.2406717466834137,0.2526580417985679,7.713810756167751e-3,5.6995796404304055e-3,9.413515801195238e-3
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/1600/RightGen,0.2631964730130373,0.25638230248077887,0.26884113561197104,8.078933092886757e-3,6.148436244690903e-3,1.0030826965895207e-2
