Name,iters,Time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,9,5.877041711,23463782840,6.113422851,4.3416,1.771852,212500,4584,0,481184,34,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,10,6.410268043,25592656720,6.766176968,4.837109,1.929082,212500,2348,0,534335,16,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,11,7.232696039,28876159200,7.444323634,5.404773,2.039573,212500,2660,0,587911,48,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,12,8.1677795,32609426920,8.362716506,5.986732,2.375998,212584,3299,0,640799,54,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,13,8.611044303,34379137400,8.868582248,6.432019,2.436575,212584,2642,0,695694,70,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,14,9.260991351,36974017800,9.537032576,6.892008,2.645037,212584,2274,0,749414,70,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,15,10.018040051,39996492840,10.382081913,7.498602,2.883493,212584,2737,0,803430,81,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,16,10.424472201,41619149880,10.887429924,7.897222,2.99022,212600,3189,0,856261,94,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,17,10.701849429,42726564440,11.183948383,8.147921,3.036041,212600,907,0,916631,73,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,18,11.149132139,44512317080,11.733062675,8.474854,3.258222,212600,1607,0,966665,62,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,19,11.597541073,46302563920,12.166662833,8.932904,3.233771,212600,1355,0,1018798,36,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,20,12.395955312,49490188120,13.019323787,9.486314,3.533023,212604,1455,0,1068289,532,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,21,13.236272326,52845111000,13.866773215,9.976882,3.889903,212604,562,0,1133450,36,,,,,,,
